"","Estimate","Std. Error","Pr(>|z|)"
"V65",-0.00981868366951829,0.20664761234792,0.962103460643015
"V885",-0.00962684644432858,0.204736580082377,0.962496771862182
"V286",0.00966383738913827,0.207388343011428,0.962833797543799
"V38",-0.00943361879069714,0.209724819376594,0.96412250401194
"V389",-0.00907339001846004,0.204195196788576,0.96455775515804
"V40",0.00902769650276693,0.204441900015239,0.964778651248049
"V91",0.00910946557707833,0.207366485417894,0.964960755859799
"V669",0.00916533564691055,0.208759726708695,0.964981123080083
"V763",-0.00883206111394434,0.204203409840673,0.965501218962126
"V720",0.00793379041706814,0.204476003323368,0.96904937113453
"V955",0.00728887391574052,0.206188036787962,0.971800163557647
"V706",-0.00699148888345482,0.208133599736967,0.973203018974042
"V192",-0.00650379754708356,0.205672120206918,0.974773367788249
"V972",0.0061193108849367,0.204731995601622,0.976155281558273
"V447",-0.00616966013859999,0.209848756079703,0.976545167250149
"V315",0.00568088710970429,0.206126356789415,0.978012911887362
"V136",0.00532783536329586,0.204703047547186,0.979235689295589
"V728",-0.00527309634245132,0.208198423047275,0.979793927691908
"V561",0.00415086473077411,0.214618876362748,0.984569370249329
"V516",0.00319946167095904,0.20713628197246,0.987676231610197
"V188",-0.00283839557950416,0.204039701947252,0.988900988641377
"V21",-0.00247411207935606,0.208304919457059,0.990523462325987
"V421",0.00215918307970688,0.204271413048768,0.991566383482134
"V930",-0.00217899137993044,0.206931293901075,0.99159841211786
"V539",0.00158069278596517,0.205138525400601,0.99385196960783
"V568",0.00143203644992116,0.207068443634112,0.994482062810209
"V85",0.00120150474787171,0.204553867702855,0.995313427282818
"V155",0.00117157982604792,0.207058485998512,0.995485427884975
"V686",0.00052265408532554,0.204529605707124,0.997961091402768
"V839",-0.000463288067406243,0.210068937388659,0.998240339094728
"V126",-0.000378968746160014,0.205066742769631,0.998525489138838
"V949",-0.000195547696851725,0.204504023894665,0.999237059195849
"V81",-9.45067345020128e-05,0.20701022603961,0.999635740401939
