"","Estimate","Std. Error","Pr(>|z|)"
"V488",-0.00987963311185727,0.206195198431472,0.961784795833689
"V345",0.00980144949987025,0.206560420371322,0.962153971733296
"V888",0.00970093987517987,0.206644723480915,0.962557049946182
"V155",-0.00965974475667741,0.206199033260049,0.962635406696969
"V753",0.00972012435562567,0.20853928833234,0.962823648597203
"V420",0.0096179408725991,0.208537374283518,0.963213851681354
"V406",-0.00951282596241401,0.206381132070271,0.963235737367601
"V823",-0.00906614120305003,0.206389007940384,0.964962240750434
"V587",0.00891108141137642,0.206542941461707,0.965586773006241
"V98",-0.00864377586998119,0.209425151042492,0.967077604341443
"V354",-0.00812523221288395,0.206225950146351,0.968571751391198
"V200",0.00806597710236331,0.207887552821101,0.969050074743212
"V130",-0.00769278763905683,0.207316167445079,0.970400049843728
"V544",-0.00729752787628998,0.206329843711348,0.971786092490807
"V514",0.00719638281449008,0.206952214863982,0.972260621611502
"V772",0.00714239429936637,0.207141957728479,0.97249385316232
"V856",0.00680112788804274,0.207135298542554,0.973806781888159
"V314",0.00643267936616818,0.206581571526321,0.975158935037383
"V680",0.00547280676476326,0.20656325952293,0.978862856769989
"V47",-0.0048292005625872,0.206732230754666,0.981363359950965
"V117",-0.00461013379634705,0.206468813687941,0.982185934576453
"V376",0.00383481104879419,0.206445014562226,0.985179779778907
"V106",-0.00363840869553188,0.206937836034434,0.98597220973709
"V490",-0.00347225875474601,0.207668583262818,0.986659837871818
"V724",0.00314661072484893,0.206431964814203,0.987838439168127
"V885",0.00305535421667346,0.206874524514495,0.988216377341638
"V312",0.00299859740174879,0.206610272106899,0.9884204664324
"V501",-0.00251047761126535,0.206958586611262,0.99032162793309
"V606",-0.00231490893808456,0.207689886776767,0.991106972577991
"V894",-0.00219540845261802,0.206420817298469,0.99151418200632
"V58",0.0018443338535107,0.207040031464002,0.992892456429794
"V848",0.00132746817425508,0.206578643640003,0.994872853005509
"V811",-0.00115529837478864,0.206797614070949,0.995542550403106
"V179",-0.000344946809980535,0.206812251960146,0.998669190999272
