"","Estimate","Std. Error","Pr(>|z|)"
"V804",0.0125159854771518,0.208947855612013,0.952235245873086
"V500",-0.0123273794005346,0.206497301835234,0.952396536961329
"V38",0.0124375121527835,0.208945958314968,0.9525339384705
"V747",0.0119359876929938,0.206217104579753,0.953843666835228
"V54",-0.0114642599141359,0.205986972337635,0.955616436110269
"V413",-0.0114381208632759,0.205725259573926,0.955661252808989
"V678",0.0114423978493095,0.207026119451778,0.955923114996799
"V105",0.0106557881432817,0.207815143364387,0.959106133377134
"V712",-0.0102400210618977,0.20574919158396,0.960306123648292
"V760",-0.0100782778619037,0.206544360749438,0.961082876058905
"V445",-0.00973230588326307,0.206551655784208,0.962419162182801
"V296",-0.00872846468794434,0.20737461362717,0.966426693623847
"V971",0.00823859198838375,0.206143594773395,0.968120785429588
"V579",-0.00749051197832742,0.206069170889854,0.971003678184295
"V211",0.00724613524724932,0.206882288368209,0.972059485698123
"V44",-0.00720210401897774,0.206605459779461,0.972192003024645
"V79",-0.00722981365332607,0.207407131272894,0.972192910368917
"V37",0.00714019254939628,0.211892032633344,0.973118520153978
"V986",0.00666984346598252,0.20765869605466,0.974376944780933
"V393",-0.00587358075114692,0.206103215147705,0.977264764535086
"V734",0.00535424597778962,0.206349030884875,0.979299195873975
"V668",-0.00535110329752418,0.208532658593013,0.97952793479178
"V714",0.0052774989389864,0.206077234783855,0.979568948010396
"V195",-0.0052590677065577,0.207450290271808,0.979775012561845
"V102",-0.00503369139758466,0.206652202432962,0.980566829313664
"V501",-0.0050267402084079,0.208539891557935,0.980769290634386
"V807",-0.00495642054768349,0.207456958114685,0.980939298040419
"V225",-0.00427347877676095,0.211627100395199,0.98388906236445
"V114",-0.00304094572821371,0.216066583613947,0.988770852450799
"V964",-0.00243992387351853,0.206176648912357,0.990557940681446
"V293",0.0021849874786142,0.206002534777387,0.991537312446158
"V88",0.0012157754565722,0.205981958423201,0.995290641756709
"V25",-0.000340314604574499,0.206222310945269,0.998683306164503
"V255",-0.00022901479582979,0.205957013362529,0.999112788978878
